[0;32mI (13) boot: ESP-IDF v5.1-beta1-378-gea5e0ff298-dirt 2nd stage bootloader[0m
[0;32mI (13) boot: compile time Jun  7 2023 07:48:23[0m
[0;32mI (15) boot: Multicore bootloader[0m
[0;32mI (19) boot: chip revision: v3.1[0m
[0;32mI (23) boot.esp32: SPI Speed      : 40MHz[0m
[0;32mI (27) boot.esp32: SPI Mode       : DIO[0m
[0;32mI (32) boot.esp32: SPI Flash Size : 4MB[0m
[0;32mI (36) boot: Enabling RNG early entropy source...[0m
[0;32mI (42) boot: Partition Table:[0m
[0;32mI (45) boot: ## Label            Usage          Type ST Offset   Length[0m
[0;32mI (53) boot:  0 nvs              WiFi data        01 02 00009000 00006000[0m
[0;32mI (60) boot:  1 phy_init         RF data          01 01 0000f000 00001000[0m
[0;32mI (67) boot:  2 factory          factory app      00 00 00010000 003f0000[0m
[0;32mI (75) boot: End of partition table[0m
[0;32mI (79) esp_image: segment 0: paddr=00010020 vaddr=3f400020 size=0b144h ( 45380) map[0m
[0;32mI (104) esp_image: segment 1: paddr=0001b16c vaddr=3ffb0000 size=01f6ch (  8044) load[0m
[0;32mI (108) esp_image: segment 2: paddr=0001d0e0 vaddr=40080000 size=013f4h (  5108) load[0m
[0;32mI (112) esp_image: segment 3: paddr=0001e4dc vaddr=00000000 size=01b3ch (  6972) [0m
[0;32mI (121) esp_image: segment 4: paddr=00020020 vaddr=400d0020 size=109ech ( 68076) map[0m
[0;32mI (152) boot: Loaded app from partition at offset 0x10000[0m
[0;32mI (152) boot: Disabling RNG early entropy source...[0m
tap_trace,ms,tap_src,seq,cand,jerk,int1,int2,pgood,batt_pct,gx,gy,gz,ax,ay,az
tap_trace,132412,0x00,0,0,220,0,0,0,100,0,0,0,16405,-161,281
tap_trace,132477,0x00,0,0,162,0,0,0,100,0,0,0,16425,-146,390
tap_trace,132534,0x00,0,0,180,0,0,0,100,0,0,0,16403,-148,328
tap_trace,132590,0x00,0,0,67,0,0,0,100,0,0,0,16448,-151,246
tap_trace,132646,0x00,0,0,123,0,0,0,100,0,0,0,16426,-154,358
tap_trace,132703,0x00,0,0,92,0,0,0,100,0,0,0,16427,-153,316
tap_trace,132759,0x00,0,0,78,0,0,0,100,0,0,0,16438,-159,231
tap_trace,132816,0x00,0,0,87,0,0,0,100,0,0,0,16429,-164,340
tap_trace,132873,0x00,0,0,27,0,0,0,100,0,0,0,16407,-136,371
tap_trace,132929,0x00,0,0,204,0,0,0,100,0,0,0,16420,-175,238
tap_trace,132986,0x00,0,0,119,0,0,0,100,0,0,0,16409,-176,300
tap_trace,133042,0x00,0,0,122,0,0,0,100,0,0,0,16407,-168,359
tap_trace,133099,0x00,0,0,134,0,0,0,100,0,0,0,16435,-168,301
tap_trace,133155,0x00,1,1,19612,0,0,0,100,0,0,0,7971,-3532,-1010
tap_trace,133212,0x00,1,0,17712,0,0,0,100,0,0,0,14656,-167,1592
tap_trace,133268,0x00,1,0,3861,0,0,0,100,0,0,0,16534,-172,-133
tap_trace,133325,0x00,1,0,920,0,0,0,100,0,0,0,16402,-876,715
tap_trace,133381,0x00,1,0,610,0,0,0,100,0,0,0,16507,132,471
tap_trace,133438,0x00,2,1,4632,0,0,0,100,0,0,0,15964,2050,2793
tap_trace,133494,0x00,2,0,5274,0,0,0,100,0,0,0,16607,-384,-126
tap_trace,133551,0x00,2,0,1308,0,0,0,100,0,0,0,16296,-327,894
tap_trace,133607,0x00,2,0,1418,0,0,0,100,0,0,0,16271,-118,-209
tap_trace,133664,0x00,2,0,1300,0,0,0,100,0,0,0,15258,-241,841
tap_trace,133727,0x00,0,1,1416,0,0,0,100,0,0,0,16475,-34,-309
tap_trace,133784,0x00,0,0,1802,0,0,0,100,0,0,0,16116,120,-304
tap_trace,133840,0x00,0,0,1918,0,0,0,100,0,0,0,16230,-16,990
tap_trace,133897,0x00,0,0,1758,0,0,0,100,0,0,0,16466,374,-26
tap_trace,133953,0x00,0,0,263,0,0,0,100,0,0,0,16467,-158,-197
tap_trace,134010,0x00,0,0,1281,0,0,0,100,0,0,0,16175,11,935
tap_trace,134066,0x00,0,0,1521,0,0,0,100,0,0,0,16613,-303,-59
tap_trace,134123,0x00,0,0,288,0,0,0,100,0,0,0,16458,-196,-163
tap_trace,134179,0x00,0,0,1433,0,0,0,100,0,0,0,16271,-28,1002
tap_trace,134236,0x00,0,0,1362,0,0,0,100,0,0,0,16295,93,-173
tap_trace,134292,0x00,0,0,1421,0,0,0,100,0,0,0,16380,-470,713
tap_trace,134349,0x00,0,0,965,0,0,0,100,0,0,0,16613,-188,-47
tap_trace,134405,0x00,0,0,432,0,0,0,100,0,0,0,16586,-418,-41
tap_trace,134461,0x00,0,0,864,0,0,0,100,0,0,0,16432,-158,632
tap_trace,134518,0x00,0,0,1076,0,0,0,100,0,0,0,16494,-242,-92
tap_trace,134575,0x00,0,0,1113,0,0,0,100,0,0,0,16381,-244,710
tap_trace,134631,0x00,0,0,1256,0,0,0,100,0,0,0,16465,-227,-80
tap_trace,134688,0x00,0,0,845,0,0,0,100,0,0,0,16384,-85,553
tap_trace,134744,0x00,0,0,788,0,0,0,100,0,0,0,16444,-140,-35
tap_trace,134801,0x00,0,0,1138,0,0,0,100,0,0,0,16342,-35,91
tap_trace,134857,0x00,0,0,786,0,0,0,100,0,0,0,16576,-36,525
tap_trace,134914,0x00,0,0,290,0,0,0,100,0,0,0,16437,-227,-48
tap_trace,134970,0x00,0,0,888,0,0,0,100,0,0,0,16204,-229,788
tap_trace,135026,0x00,0,0,920,0,0,0,100,0,0,0,16501,-187,-61
tap_trace,135083,0x00,0,0,1025,0,0,0,100,0,0,0,16359,-191,800
tap_trace,135140,0x00,0,0,1044,0,0,0,100,0,0,0,16418,-188,-47
tap_trace,135196,0x00,0,0,786,0,0,0,100,0,0,0,16617,-77,470
tap_trace,135253,0x00,0,0,560,0,0,0,100,0,0,0,16365,-20,542
tap_trace,135309,0x00,0,0,806,0,0,0,100,0,0,0,16439,-201,-64
tap_trace,135366,0x00,0,0,973,0,0,0,100,0,0,0,16405,-260,766
tap_trace,135423,0x00,0,0,973,0,0,0,100,0,0,0,16419,-119,4
tap_trace,135479,0x00,0,0,684,0,0,0,100,0,0,0,16361,-22,95
tap_trace,135535,0x00,0,0,705,0,0,0,100,0,0,0,16405,-248,699
tap_trace,135592,0x00,0,0,817,0,0,0,100,0,0,0,16374,-72,-44
tap_trace,135649,0x00,0,0,704,0,0,0,100,0,0,0,16645,-131,458
tap_trace,135705,0x00,0,0,85,0,0,0,100,0,0,0,16410,-216,599
tap_trace,135762,0x00,0,0,761,0,0,0,100,0,0,0,16418,-90,-26
tap_trace,135818,0x00,0,0,601,0,0,0,100,0,0,0,16519,-116,324
tap_trace,135875,0x00,0,0,298,0,0,0,100,0,0,0,16359,-124,637
tap_trace,135932,0x00,0,0,722,0,0,0,100,0,0,0,16441,-153,134
tap_trace,135988,0x00,0,0,103,0,0,0,100,0,0,0,16425,-163,5
tap_trace,136045,0x00,0,0,718,0,0,0,100,0,0,0,16368,-138,531
tap_trace,136101,0x00,0,0,73,0,0,0,100,0,0,0,16450,-248,592
tap_trace,136158,0x00,0,0,622,0,0,0,100,0,0,0,16442,-151,122
tap_trace,136215,0x00,0,0,86,0,0,0,100,0,0,0,16465,-141,21
tap_trace,136271,0x00,0,0,500,0,0,0,100,0,0,0,16453,-119,236
tap_trace,136328,0x00,0,0,115,0,0,0,100,0,0,0,16376,-196,561
tap_trace,136384,0x00,0,0,85,0,0,0,100,0,0,0,16422,-186,527
tap_trace,136441,0x00,0,0,332,0,0,0,100,0,0,0,16388,-82,374
tap_trace,136498,0x00,0,0,345,0,0,0,100,0,0,0,16342,-142,147
tap_trace,136554,0x00,0,0,60,0,0,0,100,0,0,0,16467,-307,12
tap_trace,136611,0x00,0,0,590,0,0,0,100,0,0,0,16956,319,741
tap_trace,136667,0x00,0,0,1063,0,0,0,100,0,0,0,16591,-43,-65
tap_trace,136723,0x00,0,0,1141,0,0,0,100,0,0,0,16717,-424,152
tap_trace,136787,0x00,0,0,3798,0,0,0,100,0,0,0,17543,-2000,1743
tap_trace,136851,0x00,0,0,5950,0,0,0,100,0,0,0,14861,-2264,2914
tap_trace,136915,0x00,0,0,4624,0,0,0,100,0,0,0,14077,-1075,5239
tap_trace,136978,0x00,0,0,4892,0,0,0,100,0,0,0,15147,-2497,9867
tap_trace,137043,0x00,0,0,3391,0,0,0,100,0,0,0,12509,-2818,10755
tap_trace,137106,0x00,0,0,4365,0,0,0,100,0,0,0,10726,-2562,13043
tap_trace,137170,0x00,0,0,3526,0,0,0,100,0,0,0,8314,-3867,13308
tap_trace,137233,0x00,0,0,4100,0,0,0,100,0,0,0,6696,-1586,12938
tap_trace,137298,0x00,0,0,7658,0,0,0,100,0,0,0,5428,-2981,16431
tap_trace,137361,0x00,0,0,2231,0,0,0,100,0,0,0,3296,-3583,16582
tap_trace,137425,0x00,0,0,4033,0,0,0,100,0,0,0,2499,-1316,15825
tap_trace,137489,0x00,0,0,3893,0,0,0,100,0,0,0,1809,-2743,16885
tap_trace,137553,0x00,0,0,1883,0,0,0,100,0,0,0,1297,-2554,16039
tap_trace,137616,0x00,0,0,1707,0,0,0,100,0,0,0,1054,-1368,16585
tap_trace,137680,0x00,0,0,1070,0,0,0,100,0,0,0,965,-1583,17250
tap_trace,137744,0x00,0,0,1166,0,0,0,100,0,0,0,324,-2393,15202
tap_trace,137808,0x00,0,0,1647,0,0,0,100,0,0,0,180,-1352,16758
tap_trace,137872,0x00,1,1,2885,0,0,0,100,0,0,0,1152,-146,16518
tap_trace,137935,0x00,1,0,3053,0,0,0,100,0,0,0,-263,-1395,17611
tap_trace,137999,0x00,1,0,3133,0,0,0,100,0,0,0,421,1298,16381
tap_trace,138063,0x00,1,0,5466,0,0,0,100,0,0,0,31,-2611,17981
tap_trace,138127,0x00,1,0,3482,0,0,0,100,0,0,0,2957,-2353,17911
tap_trace,138190,0x00,1,0,14727,0,0,0,100,0,0,0,-102,-6353,24882
tap_trace,138254,0x00,1,0,6719,0,0,0,100,0,0,0,-2243,-7173,28257
tap_trace,138318,0x00,1,0,37135,0,0,0,100,0,0,0,-4728,57,-1381
tap_trace,138382,0x00,1,0,7753,0,0,0,100,0,0,0,-8222,-1939,953
tap_trace,138445,0x00,1,0,6511,0,0,0,100,0,0,0,-12965,-3479,2005
tap_trace,138509,0x00,1,0,6842,0,0,0,100,0,0,0,-14419,-6131,4111
tap_trace,138573,0x00,0,0,2877,0,0,0,100,0,0,0,-15215,-5825,6285
tap_trace,138637,0x00,0,0,1559,0,0,0,100,0,0,0,-14241,-5825,5552
tap_trace,138700,0x00,0,0,1487,0,0,0,100,0,0,0,-14359,-4954,5987
tap_trace,138764,0x00,0,0,452,0,0,0,100,0,0,0,-14525,-4983,5946
tap_trace,138821,0x00,0,0,1268,0,0,0,100,0,0,0,-14468,-4101,5607
tap_trace,138878,0x00,0,0,2179,0,0,0,100,0,0,0,-13772,-3810,4486
tap_trace,138934,0x00,0,0,4121,0,0,0,100,0,0,0,-12878,-2083,2773
tap_trace,138991,0x00,0,0,18719,0,0,0,100,0,0,0,-8877,-7777,11930
tap_trace,139047,0x00,0,0,10255,0,0,0,100,0,0,0,-5729,-2864,13696
tap_trace,139104,0x00,0,0,11346,0,0,0,100,0,0,0,-4852,-6933,16685
tap_trace,139160,0x00,0,0,9879,0,0,0,100,0,0,0,-3696,-3183,21167
tap_trace,139216,0x00,0,0,6101,0,0,0,100,0,0,0,-1061,-982,17137
tap_trace,139273,0x00,0,0,3424,0,0,0,100,0,0,0,-1610,-3356,20434
tap_trace,139329,0x00,0,0,5137,0,0,0,100,0,0,0,432,-1820,16465
tap_trace,139386,0x00,0,0,4173,0,0,0,100,0,0,0,-599,-3243,18725
tap_trace,139443,0x00,0,0,5422,0,0,0,100,0,0,0,767,-1784,16039
tap_trace,139499,0x00,0,0,3246,0,0,0,100,0,0,0,-187,-2582,17169
tap_trace,139555,0x00,0,0,3632,0,0,0,100,0,0,0,379,-1309,15936
tap_trace,139612,0x00,0,0,1748,0,0,0,100,0,0,0,-504,-716,16116
tap_trace,139669,0x00,0,0,1329,0,0,0,100,0,0,0,-275,-721,18633
tap_trace,139725,0x00,0,0,2701,0,0,0,100,0,0,0,-47,-1369,16623
tap_trace,139781,0x00,0,0,2325,0,0,0,100,0,0,0,4,-1090,15344
tap_trace,139838,0x00,0,0,2586,0,0,0,100,0,0,0,-37,393,16537
tap_trace,139894,0x00,1,1,3750,0,0,0,100,0,0,0,1292,-1403,17523
tap_trace,139951,0x00,1,0,3232,0,0,0,100,0,0,0,723,-22,17640
tap_trace,140008,0x00,1,0,2107,0,0,0,100,0,0,0,-60,-434,16476
tap_trace,140064,0x00,1,0,1080,0,0,0,100,0,0,0,263,-267,16758
tap_trace,140120,0x00,1,0,148,0,0,0,100,0,0,0,419,-227,16597
tap_trace,140177,0x00,1,0,356,0,0,0,100,0,0,0,209,-334,16625
tap_trace,140234,0x00,1,0,48,0,0,0,100,0,0,0,176,-367,16554
tap_trace,140290,0x00,1,0,44,0,0,0,100,0,0,0,200,-341,16583
tap_trace,140347,0x00,1,0,62,0,0,0,100,0,0,0,200,-376,16597
tap_trace,140403,0x00,1,0,33,0,0,0,100,0,0,0,182,-334,16580
tap_trace,140459,0x00,1,0,27,0,0,0,100,0,0,0,205,-315,16588
tap_trace,140516,0x00,1,0,51,0,0,0,100,0,0,0,161,-336,16605
tap_trace,140573,0x00,1,0,85,0,0,0,100,0,0,0,208,-307,16604
tap_trace,140629,0x00,0,0,62,0,0,0,100,0,0,0,198,-337,16606
tap_trace,140686,0x00,0,0,50,0,0,0,100,0,0,0,219,-337,16589
tap_trace,140742,0x00,0,0,70,0,0,0,100,0,0,0,209,-341,16592
tap_trace,140799,0x00,0,0,54,0,0,0,100,0,0,0,193,-342,16546
tap_trace,140856,0x00,0,0,73,0,0,0,100,0,0,0,180,-357,16615
tap_trace,140912,0x00,0,0,65,0,0,0,100,0,0,0,222,-342,16604
tap_trace,140968,0x00,0,0,20,0,0,0,100,0,0,0,205,-320,16634
tap_trace,141025,0x00,0,0,70,0,0,0,100,0,0,0,205,-320,16641
tap_trace,141082,0x00,0,0,8,0,0,0,100,0,0,0,206,-329,16623
tap_trace,141138,0x00,0,0,36,0,0,0,100,0,0,0,215,-339,16598
tap_trace,141195,0x00,0,0,27,0,0,0,100,0,0,0,186,-336,16602
tap_trace,141251,0x00,0,0,7,0,0,0,100,0,0,0,198,-342,16586
tap_trace,141308,0x00,0,0,78,0,0,0,100,0,0,0,198,-350,16625
tap_trace,141365,0x00,0,0,53,0,0,0,100,0,0,0,218,-353,16620
tap_trace,141421,0x00,0,0,7,0,0,0,100,0,0,0,216,-323,16621
tap_trace,141478,0x00,0,0,27,0,0,0,100,0,0,0,195,-340,16605
tap_trace,141534,0x00,0,0,38,0,0,0,100,0,0,0,200,-340,16578
tap_trace,141591,0x00,0,0,76,0,0,0,100,0,0,0,200,-328,16598
tap_trace,141647,0x00,0,0,52,0,0,0,100,0,0,0,203,-336,16591
tap_trace,141704,0x00,0,0,20,0,0,0,100,0,0,0,204,-343,16610
tap_trace,141760,0x00,0,0,73,0,0,0,100,0,0,0,182,-361,16625
tap_trace,141817,0x00,0,0,42,0,0,0,100,0,0,0,181,-364,16598
tap_trace,141873,0x00,0,0,51,0,0,0,100,0,0,0,205,-342,16589
tap_trace,141930,0x00,0,0,48,0,0,0,100,0,0,0,195,-330,16600
tap_trace,141987,0x00,0,0,55,0,0,0,100,0,0,0,175,-347,16594
tap_trace,142043,0x00,0,0,68,0,0,0,100,0,0,0,180,-311,16548
tap_trace,142100,0x00,0,0,84,0,0,0,100,0,0,0,213,-335,16638
tap_trace,142156,0x00,0,0,35,0,0,0,100,0,0,0,199,-345,16589
tap_trace,142213,0x00,0,0,33,0,0,0,100,0,0,0,216,-364,16582
tap_trace,142269,0x00,0,0,55,0,0,0,100,0,0,0,176,-329,16580
tap_trace,142326,0x00,0,0,238,0,0,0,100,0,0,0,183,-301,16731
tap_trace,142382,0x00,0,0,369,0,0,0,100,0,0,0,360,-205,16661
tap_trace,142439,0x00,0,0,184,0,0,0,100,0,0,0,161,-360,16592
tap_trace,142496,0x00,0,0,192,0,0,0,100,0,0,0,81,-369,16524
tap_trace,142552,0x00,0,0,426,0,0,0,100,0,0,0,135,-173,16575
tap_trace,142609,0x00,0,0,319,0,0,0,100,0,0,0,213,-359,16616
tap_trace,142665,0x00,0,0,52,0,0,0,100,0,0,0,184,-318,16598
tap_trace,142721,0x00,0,0,76,0,0,0,100,0,0,0,198,-347,16617
tap_trace,142778,0x00,0,0,37,0,0,0,100,0,0,0,224,-332,16564
tap_trace,142835,0x00,0,0,68,0,0,0,100,0,0,0,158,-329,16627
tap_trace,142891,0x00,0,0,62,0,0,0,100,0,0,0,202,-358,16591
tap_trace,142948,0x00,0,0,45,0,0,0,100,0,0,0,222,-294,16594
tap_trace,143004,0x00,0,0,48,0,0,0,100,0,0,0,176,-337,16519
tap_trace,143061,0x00,0,0,65,0,0,0,100,0,0,0,189,-330,16615
tap_trace,143118,0x00,0,0,40,0,0,0,100,0,0,0,229,-329,16527
tap_trace,143174,0x00,0,0,55,0,0,0,100,0,0,0,176,-347,16613
tap_trace,143231,0x00,0,0,63,0,0,0,100,0,0,0,202,-334,16598
tap_trace,143287,0x00,0,0,48,0,0,0,100,0,0,0,202,-334,16590
tap_trace,143344,0x00,0,0,53,0,0,0,100,0,0,0,186,-338,16573
tap_trace,143401,0x00,0,0,54,0,0,0,100,0,0,0,179,-340,16606
tap_trace,143457,0x00,0,0,62,0,0,0,100,0,0,0,179,-316,16567
tap_trace,143513,0x00,0,0,66,0,0,0,100,0,0,0,195,-371,16606
tap_trace,143570,0x00,0,0,82,0,0,0,100,0,0,0,207,-334,16621
tap_trace,143627,0x00,0,0,122,0,0,0,100,0,0,0,189,-341,16610
tap_trace,143683,0x00,0,0,61,0,0,0,100,0,0,0,182,-335,16576
tap_trace,143740,0x00,0,0,58,0,0,0,100,0,0,0,190,-357,16596
tap_trace,143796,0x00,0,0,34,0,0,0,100,0,0,0,209,-367,16602
tap_trace,143853,0x00,0,0,40,0,0,0,100,0,0,0,179,-362,16601
tap_trace,143910,0x00,0,0,64,0,0,0,100,0,0,0,201,-329,16614
tap_trace,143966,0x00,0,0,55,0,0,0,100,0,0,0,179,-357,16602
tap_trace,144023,0x00,0,0,44,0,0,0,100,0,0,0,188,-325,16584
tap_trace,144079,0x00,0,0,51,0,0,0,100,0,0,0,185,-352,16566
tap_trace,144136,0x00,0,0,175,0,0,0,100,0,0,0,182,-345,16581
tap_trace,144192,0x00,0,0,91,0,0,0,100,0,0,0,194,-337,16633
tap_trace,144249,0x00,0,0,31,0,0,0,100,0,0,0,205,-364,16609
tap_trace,144305,0x00,0,0,64,0,0,0,100,0,0,0,156,-355,16595
tap_trace,144362,0x00,0,0,59,0,0,0,100,0,0,0,180,-363,16612
tap_trace,144418,0x00,0,0,22,0,0,0,100,0,0,0,195,-330,16590
tap_trace,144475,0x00,0,0,44,0,0,0,100,0,0,0,177,-370,16605
tap_trace,144532,0x00,0,0,69,0,0,0,100,0,0,0,205,-333,16596
tap_trace,144588,0x00,0,0,61,0,0,0,100,0,0,0,176,-330,16589
tap_trace,144645,0x00,0,0,32,0,0,0,100,0,0,0,218,-362,16600
tap_trace,144701,0x00,0,0,81,0,0,0,100,0,0,0,156,-335,16574
tap_trace,144758,0x00,0,0,128,0,0,0,100,0,0,0,192,-370,16545
tap_trace,144815,0x00,0,0,43,0,0,0,100,0,0,0,199,-312,16629
tap_trace,144871,0x00,0,0,28,0,0,0,100,0,0,0,185,-328,16606
tap_trace,144927,0x00,0,0,80,0,0,0,100,0,0,0,200,-322,16580
tap_trace,144984,0x00,0,0,129,0,0,0,100,0,0,0,150,-322,16594
tap_trace,145041,0x00,0,0,46,0,0,0,100,0,0,0,192,-373,16611
tap_trace,145097,0x00,0,0,51,0,0,0,100,0,0,0,212,-339,16599
tap_trace,145154,0x00,0,0,58,0,0,0,100,0,0,0,176,-349,16579
tap_trace,145210,0x00,0,0,13,0,0,0,100,0,0,0,179,-359,16561
tap_trace,145267,0x00,0,0,37,0,0,0,100,0,0,0,176,-362,16593
tap_trace,145324,0x00,0,0,58,0,0,0,100,0,0,0,145,-368,16578
tap_trace,145380,0x00,0,0,42,0,0,0,100,0,0,0,168,-353,16615
tap_trace,145437,0x00,0,0,39,0,0,0,100,0,0,0,174,-350,16589
tap_trace,145493,0x00,0,0,58,0,0,0,100,0,0,0,175,-355,16576
tap_trace,145550,0x00,0,0,124,0,0,0,100,0,0,0,159,-324,16676
tap_trace,145607,0x00,0,0,92,0,0,0,100,0,0,0,159,-356,16629
tap_trace,145663,0x00,0,0,67,0,0,0,100,0,0,0,194,-353,16608
tap_trace,145719,0x00,0,0,53,0,0,0,100,0,0,0,182,-316,16616
tap_trace,145776,0x00,0,0,90,0,0,0,100,0,0,0,205,-361,16592
tap_trace,145832,0x00,0,0,115,0,0,0,100,0,0,0,182,-361,16582
tap_trace,145889,0x00,0,0,47,0,0,0,100,0,0,0,162,-342,16540
tap_trace,145946,0x00,0,0,64,0,0,0,100,0,0,0,211,-315,16605
tap_trace,146002,0x00,0,0,123,0,0,0,100,0,0,0,178,-357,16644
tap_trace,146059,0x00,0,0,62,0,0,0,100,0,0,0,231,-356,16566
tap_trace,146115,0x00,0,0,116,0,0,0,100,0,0,0,149,-343,16555
tap_trace,146172,0x00,0,0,53,0,0,0,100,0,0,0,207,-356,16619
tap_trace,146229,0x00,0,0,112,0,0,0,100,0,0,0,211,-348,16620
tap_trace,146285,0x00,0,0,200,0,0,0,100,0,0,0,149,-373,16553
tap_trace,146341,0x00,0,0,171,0,0,0,100,0,0,0,208,-335,16627
tap_trace,146398,0x00,0,0,89,0,0,0,100,0,0,0,156,-370,16642
tap_trace,146455,0x00,0,0,60,0,0,0,100,0,0,0,200,-338,16557
tap_trace,146511,0x00,0,0,92,0,0,0,100,0,0,0,176,-378,16638
tap_trace,146568,0x00,0,0,63,0,0,0,100,0,0,0,155,-351,16629
tap_trace,146624,0x00,0,0,14,0,0,0,100,0,0,0,149,-371,16599
tap_trace,146680,0x00,0,0,38,0,0,0,100,0,0,0,165,-380,16604
tap_trace,146737,0x00,0,0,54,0,0,0,100,0,0,0,183,-345,16614
tap_trace,146794,0x00,0,0,34,0,0,0,100,0,0,0,161,-345,16588
tap_trace,146850,0x00,0,0,90,0,0,0,100,0,0,0,195,-348,16571
tap_trace,146907,0x00,0,0,119,0,0,0,100,0,0,0,189,-324,16577
tap_trace,146963,0x00,0,0,43,0,0,0,100,0,0,0,160,-318,16600
tap_trace,147020,0x00,0,0,32,0,0,0,100,0,0,0,191,-337,16610
tap_trace,147076,0x00,0,0,120,0,0,0,100,0,0,0,207,-407,16607
tap_trace,147133,0x00,0,0,99,0,0,0,100,0,0,0,131,-371,16558
tap_trace,147189,0x00,0,0,52,0,0,0,100,0,0,0,172,-350,16585
tap_trace,147246,0x00,0,0,53,0,0,0,100,0,0,0,222,-364,16517
tap_trace,147303,0x00,0,0,77,0,0,0,100,0,0,0,204,-342,16569
tap_trace,147359,0x00,0,0,85,0,0,0,100,0,0,0,176,-338,16614
tap_trace,147415,0x00,0,0,97,0,0,0,100,0,0,0,185,-356,16626
tap_trace,147472,0x00,0,0,105,0,0,0,100,0,0,0,188,-316,16613
tap_trace,147528,0x00,0,0,34,0,0,0,100,0,0,0,177,-329,16605
tap_trace,147585,0x00,0,0,47,0,0,0,100,0,0,0,176,-354,16595
tap_trace,147642,0x00,0,0,62,0,0,0,100,0,0,0,162,-347,16580
tap_trace,147698,0x00,0,0,116,0,0,0,100,0,0,0,198,-334,16616
tap_trace,147754,0x00,0,0,164,0,0,0,100,0,0,0,172,-372,16581
tap_trace,147811,0x00,0,0,79,0,0,0,100,0,0,0,166,-346,16604
tap_trace,147868,0x00,0,0,57,0,0,0,100,0,0,0,190,-364,16587
tap_trace,147924,0x00,0,0,26,0,0,0,100,0,0,0,160,-343,16597
tap_trace,147981,0x00,0,0,34,0,0,0,100,0,0,0,179,-326,16670
tap_trace,148037,0x00,0,0,63,0,0,0,100,0,0,0,177,-349,16589
tap_trace,148094,0x00,0,0,14,0,0,0,100,0,0,0,172,-333,16619
tap_trace,148150,0x00,0,0,23,0,0,0,100,0,0,0,185,-352,16593
tap_trace,148207,0x00,0,0,63,0,0,0,100,0,0,0,202,-368,16613
tap_trace,148263,0x00,0,0,36,0,0,0,100,0,0,0,186,-340,16549
tap_trace,148320,0x00,0,0,57,0,0,0,100,0,0,0,177,-338,16568
tap_trace,148376,0x00,0,0,43,0,0,0,100,0,0,0,200,-319,16613
tap_trace,148433,0x00,0,0,69,0,0,0,100,0,0,0,177,-361,16582
tap_trace,148489,0x00,0,0,124,0,0,0,100,0,0,0,166,-363,16605
tap_trace,148546,0x00,0,0,77,0,0,0,100,0,0,0,181,-356,16559
tap_trace,148602,0x00,0,0,28,0,0,0,100,0,0,0,177,-355,16608
tap_trace,148659,0x00,0,0,78,0,0,0,100,0,0,0,173,-369,16643
tap_trace,148716,0x00,0,0,83,0,0,0,100,0,0,0,181,-351,16592
tap_trace,148772,0x00,0,0,74,0,0,0,100,0,0,0,165,-378,16610
tap_trace,148829,0x00,0,0,40,0,0,0,100,0,0,0,173,-329,16883
tap_trace,148885,0x00,0,0,61,0,0,0,100,0,0,0,177,-362,16572
tap_trace,148942,0x00,0,0,71,0,0,0,100,0,0,0,178,-343,16597
tap_trace,148999,0x00,0,0,65,0,0,0,100,0,0,0,201,-350,16568
tap_trace,149055,0x00,0,0,114,0,0,0,100,0,0,0,183,-381,16580
tap_trace,149111,0x00,0,0,125,0,0,0,100,0,0,0,171,-354,16566
tap_trace,149168,0x00,0,0,71,0,0,0,100,0,0,0,189,-380,16630
tap_trace,149224,0x00,0,0,121,0,0,0,100,0,0,0,199,-391,16591
tap_trace,149281,0x00,0,0,71,0,0,0,100,0,0,0,189,-332,16567
tap_trace,149338,0x00,0,0,84,0,0,0,100,0,0,0,183,-346,16570
tap_trace,149394,0x00,0,0,14,0,0,0,100,0,0,0,206,-352,16600
tap_trace,149450,0x00,0,0,76,0,0,0,100,0,0,0,213,-352,16596
tap_trace,149507,0x00,0,0,132,0,0,0,100,0,0,0,164,-318,16655
tap_trace,149564,0x00,0,0,84,0,0,0,100,0,0,0,164,-371,16583
tap_trace,149620,0x00,0,0,132,0,0,0,100,0,0,0,142,-375,16597
tap_trace,149677,0x00,0,0,24,0,0,0,100,0,0,0,165,-370,16610
tap_trace,149733,0x00,0,0,49,0,0,0,100,0,0,0,187,-365,16604
tap_trace,149790,0x00,0,0,57,0,0,0,100,0,0,0,161,-352,16623
tap_trace,149847,0x00,0,0,91,0,0,0,100,0,0,0,171,-353,16528
tap_trace,149903,0x00,0,0,68,0,0,0,100,0,0,0,214,-357,16589
tap_trace,149960,0x00,0,0,64,0,0,0,100,0,0,0,192,-343,16604
tap_trace,150016,0x00,0,0,29,0,0,0,100,0,0,0,178,-342,16608
tap_trace,150073,0x00,0,0,35,0,0,0,100,0,0,0,173,-359,16610
tap_trace,150129,0x00,0,0,20,0,0,0,100,0,0,0,166,-336,16567
tap_trace,150186,0x00,0,0,110,0,0,0,100,0,0,0,152,-378,16590
tap_trace,150242,0x00,0,0,58,0,0,0,100,0,0,0,173,-348,16610
tap_trace,150299,0x00,0,0,79,0,0,0,100,0,0,0,192,-354,16590
tap_trace,150355,0x00,0,0,70,0,0,0,100,0,0,0,186,-354,16595
tap_trace,150412,0x00,0,0,87,0,0,0,100,0,0,0,171,-352,16588
